,Month5,Month6,Month7,Month8,Month9,Month10,Month11,tp (s)
0,27.753053130582636,11.536151550511429,22.91408485531861,18.974770400986166,14.918666957733695,18.693347056803262,10.838014376960338,-2.0
1,26.277122724546544,10.961363386615577,22.649765722494415,18.520857954330868,16.698937023407787,18.96715527671688,11.079948647339464,-1.9
2,24.571375513309487,9.438749031730786,22.214998615947167,16.19949327991704,17.534914247271402,19.837076352770758,12.523351346780046,-1.8
3,23.12782673179624,9.612310286291201,22.198993994165917,16.844909995693136,15.912525194707678,19.862215635506573,13.890779706321132,-1.7
4,23.115352754924196,10.007434285142914,22.833653587652307,19.67047822124818,13.93240566715211,18.557947829635,13.536095673191085,-1.6
5,22.95622387844049,8.754511312051498,24.93833168515185,18.420856144102444,13.671748831688042,19.30078235691611,12.723936619358113,-1.5
6,21.69470862750962,8.159419320695685,25.600967092023744,15.747476822106192,14.1112481449949,20.690228471178834,13.369304635317718,-1.4
7,20.524478117835784,8.95355587875069,23.594117088657267,15.437921602324227,14.021207518856059,21.728173855456255,13.682230781149148,-1.3
8,19.85729092391808,9.333132109537765,21.340755835886533,15.343254007546006,14.02420839479235,23.100870362965637,12.79330431354192,-1.2
9,20.010859915497146,9.283504146409026,19.28486283732437,15.524589390979013,14.558974856037239,21.837413098505678,13.104012431254024,-1.1
10,20.437721559727322,9.867395855782823,17.735403260157412,16.624389723311886,15.249414862406484,20.569882735753442,14.16027434817152,-1.0
11,22.333322291702558,10.18826695357609,18.16415977463211,17.55917559833535,15.20754423613127,21.171537928354702,14.028134569250332,-0.8999999999999999
12,25.181998270690208,10.044936468470294,19.189887710957386,19.72870869109575,14.840737031514085,20.628493603005253,14.353459165561702,-0.8
13,26.691613306345396,10.391015599409535,20.590153955714772,23.351331610849908,15.449911650165575,20.28856617549968,15.691854569243423,-0.7
14,27.43955905475412,9.96642516696776,22.196862279969487,24.544204418160252,16.41856854463847,22.111561848305584,16.349768044854315,-0.6000000000000001
