,Month5,Month6,Month7,Month8,Month9,Month10,Month11,tp (s)
0,17.10117968475571,7.787715087896337,13.440552389429534,17.823733654398573,14.257728564871133,9.663185377195841,24.53125642840235,-0.5
1,18.379249309588033,9.316668792873271,13.132920023785443,18.12682594814018,18.272539659136548,10.840169101516993,24.938116031734538,-0.45
2,18.934659477918792,11.271358440697608,14.748060800341824,16.99995561527316,21.31188072334855,12.417813084870119,24.06616633004938,-0.4
3,18.283537235405113,14.134767957712276,15.777574312309998,16.706338913894314,21.243803896768608,12.098924961445576,21.62687610702014,-0.35
4,18.17588981486403,17.993333956106294,14.146360777412502,16.693826501981377,20.242027274946913,10.220405870708536,21.396203290007428,-0.3
5,17.481164840936568,18.74282905909262,13.656722727993785,17.089716797573058,19.171477531285547,9.667619962239618,24.97297038719907,-0.25
6,15.458087050792148,16.568315817663105,13.117566913555095,19.532127802296028,18.54168356587,10.339201039822946,26.49671199999856,-0.2
7,14.639300039475607,16.09611886356622,12.303873645190487,20.459825674991095,19.796462583366143,10.148476150552595,22.80049442009956,-0.15000000000000002
8,15.00706200549911,18.118643863140623,13.356652345118047,18.81527568140357,20.695238031767254,10.589032652847525,21.400722739120226,-0.09999999999999998
9,16.05600338868603,22.598493563399742,15.182447719505491,17.86173905020273,23.67623327155833,12.179906634314051,25.24223722741675,-0.04999999999999999
10,19.703912017533348,28.33993152822369,19.267638073780063,20.12795982873953,30.11054179039717,15.907297429111093,28.639419096685643,0.0
11,21.09460485522848,27.58785516729833,22.51743753715474,22.574598879819508,30.6244039697157,17.818098066155812,26.454285052191537,0.050000000000000044
12,15.903527125365425,14.987141818320163,18.12582002066358,18.32268947813692,19.460510278359667,12.173633838562775,18.021400268077336,0.09999999999999998
13,11.984972637953113,5.48890873149362,12.062935171671356,11.342655366929646,10.39367845670305,6.96433705144927,11.122714724619726,0.15000000000000002
14,11.62734238092914,5.395732059560224,10.924998203223304,9.48617300111194,8.756100092277805,7.751115622247129,12.180542575291646,0.19999999999999996
15,9.891729958701653,9.124506456963301,12.759860930841366,14.650723628514736,11.61769513443851,11.32487898644979,19.211296500228254,0.25
16,7.798443091481077,12.524720825226183,12.077028679736308,19.690822633304116,15.207354095224206,13.887141450276381,23.46504726733648,0.30000000000000004
17,7.049504431259842,14.563037028570516,7.9244184959980055,17.779020979844354,13.87210487805777,11.95611039850495,23.20318849214882,0.35
18,6.865814111910344,16.89376406171515,7.561740160829245,13.103166005857672,13.054212422579639,9.82728037707041,25.689132216701196,0.4
19,8.23505426782824,18.273482297605717,11.764452152729618,13.422999467674561,17.03432462774935,10.92379086044988,27.545127100184637,0.44999999999999996
20,9.267004388653707,15.19598233989256,13.750367439874912,17.218087403596016,19.266958314528246,12.412879533081655,23.138158115332104,0.5
21,8.743893353792085,9.652528856390344,12.697892295264612,17.502087970520385,18.674817447509938,14.242351634450973,16.85100692302958,0.55
22,11.469461157798111,6.896317275205245,11.245356548638618,12.99295911476752,18.45435531878629,16.199483278435146,14.048386967346302,0.6000000000000001
23,17.1977888314823,7.1414745634636345,9.536381512317202,7.194811778557401,19.665891811926535,14.786201515966097,14.787309987911662,0.6499999999999999
24,18.608821393632034,7.270730515153275,8.5276670104023,5.518517793745062,19.655936973683303,11.779549952045361,15.391944285922197,0.7
25,15.671355298910914,7.476198766986529,7.939784561833642,8.683210253037327,17.728691248816297,12.16398324523388,15.078250076798213,0.75
26,14.134450374190159,8.77466566408632,6.4410903643215285,12.20681995392441,15.664857522683391,14.830864282802654,15.098597157227172,0.8
27,14.123254708017017,9.612259024779732,5.45536243818457,12.468351515376895,14.652527685914695,15.225873574519806,15.350589211840399,0.8500000000000001
28,13.843067068374074,9.157831451101648,6.9198704776379305,11.692591470440123,13.842722096803339,12.14163965981331,16.86050166698716,0.8999999999999999
29,14.098771474471585,9.996620741950524,9.356389040216207,12.512999472410797,14.402089174373929,11.380932780330422,18.51408925827952,0.95
30,14.667201989165122,14.357387393514701,11.169983318430853,15.566077801034991,19.05448060658406,17.28294301322102,22.28663013157328,1.0
31,15.253003068673149,19.74752454983428,13.13991512488867,19.510954494089766,24.640022576571113,24.3923989397325,25.791922075056164,1.05
32,15.730581133280188,17.893860120198376,14.493681376437909,18.59560271489811,24.020256403372912,23.58823086485373,23.474934657998034,1.1
33,16.490089005325103,13.022447808565143,14.31252026899158,16.920887977683584,19.88044550162881,21.2993568270252,21.636152308957556,1.15
34,18.389245371964613,12.333432251690834,15.261575946179322,18.36391820010376,17.06005303101685,22.04644863563661,21.807486868809256,1.2
35,18.20996666319489,14.260901273510827,17.60716086824318,21.422992944882196,15.91413321186585,22.187220800857283,20.93470652576218,1.25
36,14.649314279729065,14.216500795176188,19.140742622255466,22.272053299748293,17.940344838190928,19.60924614268847,17.919958957095396,1.3
37,12.068396306981423,13.446984950659797,19.38421942461101,19.502159961499586,20.949061774295615,14.618717539670367,16.774668534683606,1.35
38,12.76617008234642,11.603527344789487,22.852641241568488,13.782559963539338,23.043179453552213,10.544856700194181,18.94649742464397,1.4
39,14.947126323906229,8.135498935925533,28.251670371765517,8.795514339390685,24.815840826140427,9.235068830316678,20.304300610232957,1.45
