,Month5,Month6,Month7,Month8,Month9,Month10,Month11,tp (s)
0,4.037284867213947,7.9861080722628035,1.2094693858488295,8.620147500522709,12.032808113429365,4.389242937774824,4.337234285277274,-0.5
1,5.303807238271551,5.83649119333646,2.213934011334756,7.402202182005738,8.926765396669524,4.491445049208416,6.468429603463973,-0.45
2,6.541111887617765,4.108934333319469,4.770032989137963,6.181995582400444,6.39891751124462,4.354916165831899,8.226985651130807,-0.4
3,7.341094539675284,4.9717452922332495,6.538549972155902,5.59189279275596,6.202268237660418,5.6815392780254275,8.36856783492371,-0.35
4,7.199172180898756,6.91763658459822,5.792893258509792,4.866925018045694,6.863760130898326,10.079775293089964,7.521266923803971,-0.3
5,7.5033321772475405,8.952703544926125,4.1611684637702115,4.970298116498933,7.318574155290869,14.295983032918372,6.182041148325944,-0.25
6,8.310990208583075,10.730041687193323,3.062597731596738,5.839988008290639,7.472670222191579,13.144473617134606,6.320401477151032,-0.2
7,8.083759430427316,12.85710374430686,3.2700417164038384,6.305126636404881,6.949689710562963,7.979995965151948,6.262817085551468,-0.15000000000000002
8,8.195916380104137,15.273874619559862,4.505059665284934,5.622097524123552,5.445810566455453,4.690714233197861,4.334991700988809,-0.09999999999999998
9,9.003755033272698,18.340392101598844,6.522129513210409,5.732539103338622,6.068743015480424,5.918980217882837,4.62243155629046,-0.04999999999999999
10,11.753336133997061,27.95400878965713,14.439645540261527,11.445531424628026,12.733791804556809,15.571051247325565,13.70913131137722,0.0
11,18.20728710831285,41.66410338678822,26.819888524062243,21.90701358393504,24.5442816431447,32.76990308573085,30.19585412588407,0.050000000000000044
12,22.95391583859459,40.69095329988984,29.02145683447611,24.642319787728724,32.595297991921996,39.681364133674855,36.8185325626944,0.09999999999999998
13,19.217813406604563,30.298473543036618,20.127152659318554,17.190233371506313,30.526441933823932,28.81193663108752,28.196787897350532,0.15000000000000002
14,13.809467092803342,24.023251351874656,14.260311081676656,12.510958281973124,24.330354833476374,19.259640910751408,20.990891204432284,0.19999999999999996
15,12.256428608328823,20.48101915119209,14.358151655279066,14.296552785180785,20.41222177457591,17.600006804704783,19.83493063181549,0.25
16,12.224147823410679,17.496582213892275,13.233820718204864,15.628486953618097,19.381995260665995,16.442546760950584,17.506574453399665,0.30000000000000004
17,12.03023985839306,16.901149003053092,11.177761739654779,13.963031753313258,18.75740589091761,13.759502785461596,12.821180924845619,0.35
18,11.892755027050057,18.611416510129544,10.788939427347984,11.800240362176076,18.564795520044974,13.317653600083244,11.951539541369158,0.4
19,11.486338143170453,19.775282700783315,13.97412707746367,11.484520249685765,18.147301489891845,14.147650632580628,15.158486775417607,0.44999999999999996
20,11.697285708190662,19.757129029204233,18.20929993698399,13.210177336193077,17.990183341451157,15.822060037716149,19.286411719598235,0.5
21,13.045445868753504,18.869241795759592,19.00979384888359,13.938817211972209,17.897152293345144,18.808081090993348,21.33726919409899,0.55
22,14.774831231829321,21.542835193814092,18.251251134976886,11.304754939061223,16.579928286435088,20.086373251389123,21.663544184851304,0.6000000000000001
23,16.49925278447078,23.541291581441705,15.651502388639528,10.820484618862881,17.377717985465395,19.388534261026866,20.578429519459856,0.6499999999999999
24,16.59078166841686,21.250530824590427,11.087079493947297,12.517196498732371,20.05131306704316,17.392208553818946,16.083599167471384,0.7
25,14.288883673684747,18.445862679436132,8.123925765297068,14.189276253064175,21.821596280512402,14.572328814243946,13.068531834282275,0.75
26,12.875630770459185,17.263660978158047,8.75508372590117,14.02328214783098,19.867466898322345,12.786488303531893,13.292740530898058,0.8
27,12.949972156336603,19.929419707696525,11.922931141640728,11.913363443709038,16.5050241900106,13.564881576035669,14.811977930071894,0.8500000000000001
28,13.28839952261808,22.185009499279076,12.878079034401,10.38149364152778,16.770208032786083,16.28928133541179,15.929440827963155,0.8999999999999999
29,13.486602411067205,19.35277849122651,11.646838409534887,10.735261063552667,19.728385067189123,18.671635600490976,16.027468197942092,0.95
30,14.398728631511766,17.419490742625477,12.390675758501438,14.643476613681603,23.50517910064982,23.318895561682176,18.358123918981587,1.0
31,15.91211001608714,18.949572142935246,15.786039563611542,20.89601717814213,26.662963078223594,30.517834171758853,21.73746641645556,1.05
32,15.059371534836764,17.70558615313874,16.632579461951238,20.48958211638564,24.565100302269734,28.906861349952173,19.592751075356063,1.1
33,10.296087474266695,12.71179466190184,12.10614546870954,13.160614673398657,16.620049510174294,17.57801992337509,12.861123707752004,1.15
34,7.369929391074831,11.193556595619787,8.996993149099517,7.757248777832158,11.479766609924997,10.258581968368658,10.622848093155909,1.2
35,7.563852663372053,14.937790201035604,9.769510757933071,6.053536786916229,9.745107094392605,7.761454062053558,11.32832926176054,1.25
36,8.031488944222797,18.086074098933466,12.263445974090713,7.081132518171941,9.194069409172213,5.648783091542029,11.546404973465402,1.3
37,8.591916057216165,15.983918273953725,12.415447788117962,8.231197700611137,8.967126453369623,3.5219988650121374,9.904397318060436,1.35
38,8.794204906943255,12.575728389516232,9.75321857709236,6.080772984112767,7.749492450592789,2.082489732530906,5.933139566414112,1.4
39,8.466604933997345,9.76079116943485,8.103026655687632,3.236879144775605,5.914942012432789,1.9682193998318351,2.87359253313427,1.45
