,Month5,Month6,Month7,Month8,Month9,Month10,Month11,tp (s)
0,12.513536159426078,14.584219330274042,20.715006981419585,20.612954224177848,17.113426869609203,18.466103441453914,22.057848229979605,-2.0
1,11.621821335408882,16.72415875057807,18.630329394078196,20.914198329892642,16.077106117563005,17.795453987411484,20.35475768680537,-1.9
2,11.485633468777618,16.710613844074405,16.2910810897374,20.498615982830245,13.415551535126582,17.08719997190075,20.26462013716949,-1.8
3,12.518189304380684,15.038794218585315,15.452273813026741,20.472228243697938,12.357016448366853,17.39576028309856,20.209653648862407,-1.7
4,13.556096289513441,12.8198871299211,15.741571716892343,19.676231676308596,14.929523966737325,17.232655395221034,19.348630232167807,-1.6
5,14.223862460420513,11.056984733290989,17.062297462848882,18.05606404521667,18.543748751003807,17.000310538884968,19.399859927677817,-1.5
6,13.373941179754503,10.728941600652774,19.11740530063757,17.20505345481789,19.593084057766752,19.59356567384095,18.71024800097551,-1.4
7,12.227984031131804,10.921584319562553,20.892098358134014,18.264704837837094,18.353219627958524,21.482993379891624,18.465784472073977,-1.3
8,12.186593336893669,13.092564709290553,21.168196998668066,20.83133777293332,17.376169732110913,21.055578639629594,19.70611538863345,-1.2
9,12.689609634572943,15.748499766177758,19.849264003657723,20.835021275897127,18.153372251636075,21.29359538424946,19.724111231960244,-1.1
10,12.581135310202072,15.730384265832008,19.20615462175441,17.296679404321427,19.25262605107679,21.233611130345274,18.268250125210283,-1.0
11,12.568015548915248,14.176489616762312,20.356134818891306,15.507330342684725,21.063851649909815,19.69692882652502,19.351908593889213,-0.8999999999999999
12,13.686471653976731,13.612807909346202,20.512828959234497,15.9930990405839,22.62964876100074,19.287603669755004,21.930063935579383,-0.8
13,13.505738470735565,14.5535307227669,17.04851293340498,15.707033282253814,20.606021954333556,21.269951049965776,21.616008325040948,-0.7
14,13.552935484696746,16.31455876577798,13.322216053426569,15.662604929011604,17.65711001036575,23.285390033879295,21.121915010551547,-0.6000000000000001
15,15.340437389261783,17.39333241838117,12.642061256575438,18.50500009298249,16.548280195548564,23.94996741838405,22.391393093141847,-0.5
16,15.60695516059503,17.216259564342167,14.866483044913558,20.63022626679524,15.900264802688842,23.36611961223963,21.87489401668442,-0.3999999999999999
17,13.32944242412902,16.84621295134856,17.377488425181532,19.21673610302677,16.25948353548792,22.24503989757669,18.514690197297146,-0.30000000000000004
18,12.037738835778041,17.04513563340934,18.644467898694217,16.733556537963963,17.513032227331358,22.418736674076445,16.56612299214109,-0.19999999999999996
19,14.142425286618598,18.52281299655479,19.652498683081497,16.51582992677975,19.50674654776725,22.823923136862163,19.26997236173365,-0.10000000000000009
20,17.74637022287741,20.923343053503576,20.70882630185522,18.57552304749376,21.89647136490997,22.58494657478738,23.309946744154033,0.0
21,19.53490902782139,20.72401228781064,19.89862247943969,20.422445759818473,22.74059660135155,20.927322326293574,22.093998935791724,0.10000000000000009
22,18.003599729394892,20.53297669140625,17.743477693674095,20.698295737914677,21.66785648718509,18.15672393295727,17.551543958885297,0.20000000000000018
23,15.492451898422198,20.650075222241146,17.478937936721042,20.750366090823725,20.38708890219636,17.76528343706937,15.175142354444418,0.2999999999999998
24,14.900849555239724,20.13634426009877,19.158646778912058,21.78433731559697,22.281975622101854,20.64415915537207,15.408420947980236,0.3999999999999999
25,16.34534233590674,18.348438827546616,20.85555077281153,22.6955151413087,26.15394627246913,23.70877890447067,16.600831052690708,0.5
