,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,tp10,tp11,tp12,tp13,tp14,tp15,tp16,tp17,tp18,tp19,tp20,tp21,tp22,tp23,tp24,tp25,tp26,tp27,tp28,tp29,tp30
0,3.9707333012681496,5.660826944417696,1.3668510943873118,-4.145737922592,-0.7880808217157906,-1.8752712778677405,-0.9265763114214444,1.4087055657544774,-13.758142765206804,-27.578666489491766,-19.29605971663249,-8.167155434724025,-1.7828799383090257,5.59608698605813,7.531266949756726,6.720872431420621,10.28682043421229,10.817161028718049,5.192498887257244,7.161205746232483,9.697423634250844,0.2241291178163074,0.4491622829828841,8.053839761035235,4.8498599759735015,1.927900933426553,-1.5263989841479293,-3.1376323409574827,1.5547444256650826,0.5197035467833298
1,3.034153016406544,0.8049277952832332,2.2409686539749423,0.7297704888371208,3.1932552295147176,-0.2774667533851951,-4.112756473964852,-0.3313910739782093,-15.65260753451972,-33.36710477906564,-22.04404171279574,-7.401456980398663,-1.412663436883947,5.416752988146336,8.662136966659816,7.619824143593354,2.5475747354155542,2.2337342046451525,10.38969781827387,9.222137773528662,3.560509425428529,6.622996405490478,6.411658280931032,3.174356445752017,2.680037772097841,-3.186284704126644,-6.402844799762074,-0.6449158870422869,-1.5472754821107708,-4.061601635603592
2,6.736113066580205,1.4775719967300107,-3.544533687185868,2.3954673395730994,2.612339556430086,-3.3937337177067786,2.498790272684348,3.75478244368968,-15.23841415649848,-30.526095723855285,-17.06480870312126,-0.8079486753626464,-1.6635517618375937,4.840246578171728,14.523754056718545,13.312964695750807,13.751551585374754,13.135537435423762,8.492897665599799,6.006026194584533,2.862110845271526,2.771331697436369,4.156260048103748,1.8927322389062915,2.547125459735409,4.52952109431686,-0.928437495090666,-8.137222676016433,-3.107216340965904,-0.7073758854411529
3,6.453684554656896,1.0779606433902482,-1.267795747488724,-2.288805279779057,2.432995545213998,4.214870525305646,0.1827824141966703,-0.1076237321038604,-14.970314102346885,-26.43858549650463,-15.898915051061364,-6.052046381657633,-0.705367357416939,4.158696803230619,7.2580945604214735,8.205836693204521,9.383408432321716,7.284004747621685,1.8878320354547256,0.5597364041633158,0.2574155773716186,3.245098297873017,3.8037529141397566,-1.6754033153740715,-2.3335186690708567,-0.6331744176770896,4.766409909919348,7.750007686954918,-2.888179845482313,-3.0897389426761865
4,-0.6426630411928639,-1.4639420231230456,1.930636191810564,1.4803669919011728,-0.9913754476311112,-1.5717575862872373,1.6620755797867677,5.398031414721472,-12.327634924859254,-26.31687998853975,-10.078744622772492,-0.0821814876521611,-2.0428942126663747,4.035382587399248,7.992203000284404,7.356859612391793,10.926602035834089,9.03659517612213,2.3465067332631278,3.83425008639872,4.021281658913518,2.6089080315516378,5.603458306817031,3.385154029484598,-0.054739529134514,-3.172363631019193,-4.153462848401103,-0.725327723574221,-5.752061675605024,-7.1268971014009015
5,3.9255675666724086,-3.256765203267605,0.3618912275776186,7.306364405013399,0.7655289804166662,-3.403779159167413,5.976422696471094,4.9939215011846425,-14.834052407779184,-26.33856450470441,-19.094894701081493,-5.220262191329278,-0.7389534799256321,0.2120668512915893,7.1374472504846125,10.437627550643176,9.00596789571405,6.645610306686506,8.131841288228973,9.35707148967603,4.760201558305891,5.274457837020766,6.098788560015708,-2.6006471766687707,-5.202646058894054,1.1400174437857735,1.63131419015723,-0.664476902117936,0.7317210667772203,4.5547744001650505
6,7.857495806945002,5.202611655986466,-1.6002250271427991,2.054928525032072,5.2838446266110255,-1.1012456632629903,-0.36814037045544,4.196541308785919,-15.611861212264072,-34.12750555599222,-19.062356131408634,-1.8668206103370677,-1.4196250939816508,5.17039777061135,16.38039297695968,12.334675547733625,5.781167404728114,4.745856245250492,2.237131792096835,5.206560378463933,7.126176277697537,2.293501242543824,3.958167687835616,3.342102298033228,-5.820258393986531,-4.315074237523353,2.052090562023762,3.505527457667216,3.327043652135414,-0.7512973558079601
7,-4.821604726714684,-5.125313698246213,0.2154912150115469,4.555787579834047,3.837699659652295,2.1151515560045384,1.3535206628910514,-3.968952056387838,-17.433115454619674,-28.674922004946644,-16.76211434189534,2.959111323010937,4.47183203674518,0.9114655429708832,2.7721541093937176,6.6312905575507175,6.322700790682342,3.3006641036998805,7.15269834073526,7.746365386643219,4.769178036715458,8.505945655889223,8.992110550958268,3.6045690612091774,1.7835567780987969,3.812968506464185,2.497728535137425,-1.2937794278470904,0.3999762413035628,2.222838732056162
8,2.1582268019708493,2.1217775354258683,0.0431229814297253,3.0404135750850405,4.061489230173016,-0.3330563463211342,-0.5087890093783084,-1.0412270590417634,-18.77531324321515,-28.898592965108243,-16.843500550069706,-3.935361184129509,7.44591617074478,12.798505449142926,7.186608573992834,4.960508790654612,11.110357833040174,12.84481512259324,9.545037683270692,5.168702080099269,2.2719039867467883,5.185154939702231,-0.4099197074090935,-8.870842124807307,-2.914759385742744,2.4766900765416318,-2.6473363047151075,-7.023068315658055,-5.414474853433261,-2.639601212326552
9,6.462542489392255,0.4118281865058022,-4.634687072987342,2.574557637842331,6.195206266115749,-1.2111161119326397,-2.1397677499592747,-1.0800166570851777,-19.11609740391836,-33.1723030651425,-21.17347174608657,-5.064900265010304,1.8858953901594917,3.784444334398376,5.3517150412118495,6.383500739362207,4.27294170791674,6.05975833110177,10.868801943236258,9.325125588841525,3.8245834984717018,4.035936931635007,2.8659334280624003,-3.455005567214253,-1.8763157459018576,-1.779885206232484,-5.639591031446648,0.4305280466480168,6.65033513609347,7.405339788948028
10,5.9306694320455895,2.7286514612131425,-2.1173501160980264,-3.309953490688916,-2.046185485650349,-5.509243029074414,-4.5460384742158535,1.7428930825993671,-13.177880867957937,-28.60244755608131,-15.23908430065076,-0.7327499302130267,-4.354992430858502,-2.4570709019803854,7.387598040988801,5.434728285308969,5.551366000687692,13.876022728196254,10.96412526988043,1.576925455860103,1.746138465092364,3.502338959465016,1.9897352535348405,2.1364847411318726,-1.3863412147200014,-0.5882455171675831,3.318003688079701,-1.3400776579248246,-3.502703470456092,-0.8966973995709917
11,5.50580937076179,5.466403482077007,2.416333271518355,4.272216380254501,2.4641810754304148,-3.305263482944447,4.556741165703031,2.05696977187744,-20.5581979355746,-29.798968760226376,-22.65225198714929,-9.238139955841614,1.1034232280231424,1.6985628912018866,7.120343803844161,14.215496975739834,11.585194504335057,7.627122636062963,7.594806213913448,7.342233614817027,7.952859012414612,10.92532123441792,6.491692393562646,0.590788291356999,2.9257468073495696,-1.7737245034960607,-7.520517554991818,-1.3149600723092512,-1.4180686433913012,-6.443116562411009
12,5.374779336803041,4.699188638637802,2.3612640424516798,0.2787307850868978,-1.183285945686773,-3.911586721095162,3.0478773745925003,9.122129528869838,-13.454370117014523,-29.32326173455861,-14.088632860794666,-4.640549264068607,1.291789401492316,12.16565401598752,10.06199812871436,5.952585183709386,2.60653873994451,0.4791702054320058,4.851257344271826,3.747673136463738,2.939169494551689,3.094076161193253,-0.0178071722234677,0.1882954461961912,2.3485350461693084,4.79370767627605,-0.4940570071677776,-4.210250066592936,-0.7086356191910612,-5.336484630575789
13,2.05417928992747,-1.2582445868082872,-2.1875415864752155,-0.571576435431751,3.211691070307541,2.913059321136671,5.233092955811145,4.43257949681677,-13.7765802680699,-25.807989002907107,-17.584058739495187,-4.7463153330567,-1.032863025354214,-4.3246863695673365,4.674975117329325,14.260877063906234,7.2000531035500845,5.898813213623752,11.491730766788994,9.090869519035229,4.100674826444214,1.709194551538464,3.5947533567608407,3.318918784413348,0.6326388107924321,0.8065547606913506,-1.833819221764585,0.0942670795597067,6.238375510885078,4.33906732988355
14,7.556503555547198,-0.983270729779651,-5.965579133120809,1.3955822281015229,5.727478480758738,-6.306655770251602,-5.700302435593414,0.5602816882338786,-16.272266471914666,-28.05938814530892,-19.561461494790084,-7.858581797051742,-2.084819452334696,0.6718394301032413,9.517034511552565,11.717994334876424,7.112455993329718,10.077284833903937,9.58610333470032,6.924849282794206,8.282276345896294,4.554408493395661,2.7274618795571537,8.24257169857807,6.843708341774962,1.3757173395974889,1.2032189413886851,-3.71890357429644,-3.0693769420419903,2.162707788488971
15,-0.8395674835775597,2.099462004971424,4.021530138677316,5.28395072459801,4.40953324544181,-2.9406534950834717,1.930316687981621,6.718064805387696,-16.331092283995268,-33.72743122341293,-15.62231715121476,4.796622849266628,8.1841924685796,11.670271446272157,15.144136148089448,11.944288622317329,10.363155060512018,8.435810608334833,1.8031590390807957,2.223164446894605,7.982769510959697,7.4831153920758435,6.162945580623049,5.1016209319413095,0.1776289772649089,0.871142922589871,2.482196925674,-2.146759616385262,1.165019531066422,0.0041036366872546
16,0.6244586635872809,4.161354309430774,2.2404114206546546,1.0281349172669514,-1.1569694758928923,-3.4370547937627705,-1.4427595691678432,2.3705804133222523,-13.51828428024508,-30.89671061158649,-15.962694113150413,-0.3249641237702318,-3.4759149356734014,1.6797942243084245,12.095521514005808,10.744598607256766,6.558896183767365,8.519119421985012,12.346590903341456,10.599959191050363,5.128818255121191,2.339786612996239,0.6188781482465839,4.398534123522894,8.862630949134703,3.6516293774681823,5.227819167341554,9.885340721832764,2.264137780979301,1.091552802156343
17,1.4821468597792766,-5.792940248665468,-3.235576661970176,0.3053628534518809,-3.3764171137711942,-0.9407988223306418,1.6260844998830772,-0.285377271059726,-17.180028459691567,-31.74025947748228,-16.82746476661982,-2.85229885432626,-1.4942008062334629,2.650711690282005,7.452219907876898,12.310852394645698,10.055229074806194,8.595451569556806,17.065733985157376,12.046441891797407,-0.645277467993528,3.4816395493269314,6.418002033789997,2.1054271338089814,4.80178840888569,2.2052642147835604,-5.360169310640705,-4.4915153641317165,-4.406024234754555,-4.566693862028747
18,-3.146956512928671,-1.9043346072506329,6.219368438687165,4.55595650343824,5.29482069701936,4.819940285318137,0.9071694615877612,0.7188489835949179,-16.610766477764603,-30.35847271050751,-17.870957886588982,-6.26380664285406,2.945983923196513,7.327044316861078,1.1205688703251404,5.39324746247582,10.859214022425778,5.333935783790921,5.149136194277819,8.759420323347104,9.975597527568826,7.534940997692477,-1.161014850954888,-4.366779769225821,-2.6076462089822665,-2.759078695925865,0.3092791065028653,4.643196304614042,5.164122404568967,-0.2514266490026707
19,-4.205775147855015,-1.8036316328158848,-0.5578029759614835,3.0235183212190657,-0.2981682103034577,-5.277508625074716,3.619979339531184,8.147068463896407,-13.93743163965496,-30.3517164509127,-15.401640755287891,2.49649263735644,3.29964836298816,-0.6827318766854077,5.138334679807722,14.537759439893591,15.423777234955836,10.05074605790631,5.648713762061096,5.2416413126387615,2.337125511080086,-0.0720592183792796,2.0906191125956712,-0.5617222848193033,-0.5372341716085776,2.61968563872038,-3.515507896092831,-5.718603938186836,0.7593803053075958,-2.43409018519054
20,-4.17201360669332,-1.4900603184494443,-1.4900958493539902,-2.048708344346628,0.0537078838464077,3.1341400151612184,3.7685716799453584,-0.9167207251317456,-17.727953501516197,-26.90168405857952,-15.781598116018907,-2.4801688852905155,6.446973811429446,10.316736318795726,7.978447914473653,4.766106909339354,4.3750413757724,6.42893452864831,6.270897754283033,5.799381216752398,7.781602227245965,7.776244272852056,8.45006840466945,10.930591908808362,6.652704292934959,-1.8608434035438235,-5.483490061714238,-2.751203194407206,2.6189912895202254,-2.595013070905507
21,-1.7038039913164402,4.445831827013252,1.0073030934669966,2.447609278111508,5.065008702481818,2.2102319246030526,3.6922073385945984,-1.1037614544949488,-15.661768184883602,-25.164398515723043,-16.419969565318002,1.1009299185795118,2.996175438708069,-1.5524287418626892,5.112356943445385,12.661592113014663,15.289229085465152,14.080949125396875,10.040064050875849,11.38662843132107,8.969836880388016,2.294506731969623,3.6622526629316674,0.4819314620291979,-0.4190559429952367,0.0972392526068474,-8.740590394126556,-3.0308346170709086,2.428225778942757,-2.7286621982223886
22,4.260660405865936,1.2920316019371008,3.0481109683747327,6.965008428766213,5.498929863992141,1.5462400811089816,2.868137503239491,1.1344012723826953,-17.504641168248323,-31.650207105696904,-20.11040951790133,-6.091932437789541,-5.044689005237095,-0.1966344554666992,10.57780956490352,9.670787565343533,4.929091844940289,11.539273055440413,12.149781437370848,3.5800001386461524,1.8865964060679208,2.0997560546725125,1.2499803241729404,3.273267165991968,3.926313814789568,-3.0257793030356384,-9.951592326680856,-3.582395547026892,0.6389841785118118,-6.612844414785819
23,6.564381112663824,5.871657604799991,2.9587348171924828,3.308876446354501,4.52758844091087,1.7208014107326766,3.3766920910294767,1.2960899136464492,-19.274270468714548,-30.79839840453369,-17.38373381481658,-1.4630612416472926,5.685725401508465,5.748673372463364,2.259459684029062,3.702826642136813,7.774517260936117,1.914343493970575,0.2404996376512554,9.015731297047443,8.722421911403082,-0.8755834034889998,-5.215297438634172,1.4497035478223048,0.7116635563270209,-2.9235289251449306,3.600412092630669,-0.5243173086755202,-4.311331612001284,3.780381161892811
24,1.9651157160474777,4.848406067215984,3.8122078364960794,1.308681442264379,-0.9904507165081132,-1.9063442030409927,1.391253044679386,0.9294186847046884,-15.881127811939884,-29.588204801247592,-14.592310146840932,6.32127097711186,6.496459091327374,0.6075615727105748,6.004433838497073,10.958330137225774,6.402923029575938,6.646494499176741,11.772344786256207,9.236145861991517,0.7246009988110784,-5.790400563353106,-6.304487493885641,-2.2839939161918674,2.743553915755478,1.9992545279037477,-0.7310556432091946,2.2670302205170145,1.523382068309423,-2.467171049338024
