,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,tp10,tp11,tp12,tp13,tp14,tp15,tp16,tp17,tp18,tp19,tp20,tp21,tp22,tp23,tp24,tp25,tp26,tp27,tp28,tp29,tp30
0,-1.0366039245818175,-2.855753473987354,-2.407025708611748,-2.256761755395388,0.8539625498126249,-0.41949548454814,-1.6022674001993265,3.3962891029201745,-16.934717468594943,-44.03429264803332,-25.096274374339966,4.487919283334508,7.81823281108451,12.677422281185244,19.538085845245277,15.274910365987946,11.098856105364971,7.6122746959342065,8.241234212081723,10.526828072496544,1.90432501475272,-0.6642523401239322,5.917660745630547,3.105650893613131,-0.5087290247324485,-1.847842087829392,-6.18953871480869,-2.790414549199334,1.740113288807427,-2.0706360569492297
1,3.202056290406283,0.7894974045345882,0.5522198011809949,-1.2885704427413578,3.05184560484256,5.518474556748246,-0.0266530931699999,-0.3816062179624849,-18.80603513650737,-39.27446005322472,-26.50954513840644,-7.403591913440191,3.842363311952055,8.366581645958744,11.980510279928678,17.34314128618557,11.96389033997041,10.924853442722457,13.985264992510684,8.098229184995846,6.916108619704088,5.521978851846959,0.749737245596896,3.374245244253593,2.516441524001744,-1.0360323447639648,-0.3931965862226765,-3.467504497703267,-4.719307387424927,-0.5635841368675467
2,7.616383882173594,0.7985859295442657,-0.6917113290351751,3.401465313811584,2.177656643617605,-2.599447425835166,-5.004127272968634,-1.0393489554964832,-22.21546342060488,-44.60730425806516,-23.501626391785077,1.9235312106141824,11.38950610995941,17.008326930272794,16.302436680844004,13.95610148959439,12.587056369214668,15.343712554680891,14.017461671809496,6.449606157407306,4.190586582336992,-0.2206197226673851,-0.9224420489763026,4.706300491284619,2.092530073263103,-1.352722314927966,-2.8304654934855438,-8.197685682143671,-8.771698321496368,-3.4888673645167296
3,2.915271508763856,0.1910806872543287,2.1726000534229377,5.304087542451001,4.7495958510536,-3.792858979189943,-2.9186918420693964,-0.1511444463512485,-28.427519895774427,-47.28047457237167,-19.307887579998805,4.161095801206443,7.469940608381686,13.72713408959547,15.92655858562475,16.433730481850837,17.55054985316207,11.567188120999308,7.265517435509915,12.398213872210556,13.275592372391232,5.102327880971344,0.4220483511282298,2.4952419032643234,4.38041560577798,-0.9351367230367198,-5.007807014193849,-4.274910438903965,-3.702275402201933,-3.525008024540933
4,1.1397772846553025,0.5596104235235881,2.445862102966863,1.9482343550185235,2.0493849733440133,-5.019607271345588,-3.0263468134265725,3.201710351190376,-24.91636640755398,-48.59730487738327,-26.39441441146081,-6.190084935066457,-1.3906450638068963,11.116095847717364,15.912916225773037,11.983887344442762,14.403640232140576,16.089531840693898,12.376713876807171,10.724578575927827,10.809773909335435,6.9054016083824745,0.3621235978137407,-1.1922833601689011,0.202489043546031,-1.6582006685627988,-2.0815664156514497,-1.980251746700066,-4.71355217224047,-3.3845238664318438
5,-1.025500921177311,-1.4102095085098956,-3.3179740350471763,-1.593729866845169,0.4634940635429829,0.1715018393179563,4.514255041810595,9.369447506969578,-18.2932114777858,-45.74014414455225,-25.265178563192222,-0.4839841610003965,9.582214146746058,16.71524160175656,16.044854910042453,15.793588528153853,16.952417041847053,16.22459478586646,11.855146057170398,11.192856136224204,14.531790881382202,6.7489620287563215,-1.9923804567030308,-1.6548135218358464,0.6271602256750057,0.9458117852602528,-1.422227142123146,-2.011527960372096,-1.8181378307720235,0.5656937113129663
6,2.7377781840149518,-1.9287135412143703,-1.7891355155093596,1.4648288209280156,1.0457975459863826,0.9298079697668916,2.86229265660047,2.348449796527192,-19.369811643251552,-38.90746937566984,-22.167360640919764,-1.9260398426906116,4.302034208141431,9.493545452941826,13.901998969866154,16.575823296210043,11.62584719055555,8.674561746305685,7.30641067393114,2.890910717329493,11.186737234171988,9.67139834846638,-3.189122447020245,2.2935980414118715,3.8587714684729626,-2.2591973348389085,-0.6403628965510046,-1.3169099115117615,-0.1371289325492894,2.7490126673287194
7,1.315662732231089,-2.3518814260832013,-2.039579299545521,4.218080560122774,5.439695048134161,-2.871961172024473,-4.5781410248363335,-1.5133141849784617,-23.08802482272153,-42.42148989523194,-25.584453605792795,-4.780979642476259,2.603408112324173,9.605135738310956,18.916602477940923,21.877704280354923,13.687273347736449,6.935839678162258,9.715506485298388,11.676957422264213,6.757073928265,6.696472156583292,7.21182720642569,0.9195936282651562,1.3750270532227242,1.4768462394681665,-3.73559760846396,-3.520023603859745,-2.2120851944311624,0.1713226502474882
8,3.865032251298292,2.0219409882619583,-3.736256446434556,-1.6065902000257024,2.033344289908949,2.3003494389771677,5.748622774177111,-1.3046744903053291,-26.206824939355155,-41.47745983243871,-27.48215873490221,-5.272342358924352,6.6870948326978965,13.4783444687425,14.116189667239926,11.817889626879497,14.653612031545997,15.314918980898415,9.272786181574748,2.526370676381521,1.888733683038244,6.558669257872255,7.2515317704827,5.413903290481127,2.536352296261501,-2.844992858819847,-1.6521174013324005,1.597231495159209,0.8349163947619371,-1.2446920052858923
9,1.0155562048187017,1.6868530272373978,-5.334061188133677,-3.487849834468038,4.3505938896434735,-2.848053014472696,-1.9156107263793445,5.661288424576346,-27.20409276085205,-52.30596048073297,-23.81249852182586,1.935365358040329,6.3732249009385615,10.569928024321376,16.095783151648764,20.33014864254312,16.14962054161746,12.008737753515431,13.55478678771332,8.87173008773702,3.829703971652404,4.229496364082263,0.2932882130440224,-2.974050722421861,1.422183025986909,2.4930822095867957,-2.352275096347196,-6.053125663094274,-6.323840970118628,-1.3858534421505082
